Sample ID,Grab ID,Profile ID,Sample Number,Collect DateTime,Depth (m),Site Type,Area,Locator,Site,Parameter,Value,Units,QualityId,Lab Qualifier,MDL,RDL,Text Value,Sample Info,Steward Note,Replicates,Replicate Of,Method,Date Analyzed,Data Source
27685,,38352,L40012-7,08/14/2006 11:14:00 AM,,Streams and Rivers,Little Bear,478,Little Bear mouth near NE 178th St,Orthophosphate Phosphorus,0.0283,mg/L,2,,0.002,0.005,,,,,,SM4500-P-F (03-03-012-003),08/16/2006,KCEL
78226,78226,43103,L62737-4,05/12/2015 9:24,5,Large Lakes,Lake Union/Ship Canal,A522,Lake Union near west shore,Orthophosphate Phosphorus,0.52,mg/L,6,J,0.005,0.02,Unusual Comparison:  See DAF,,,,,SM4500-P-F,05/13/2015,KCEL
107725,107725,47630,L43978-70,09/10/2007 11:49,9,Large Lakes,Lake Washington,890,Lake Washington south of I-90,pH  Field,8.23,pH,2,,,,,,,,,Hydrolab (02-01-005-002),,KCEL
16834,,22036,L10353-2,02/11/1997 10:30,,Streams and Rivers,Lewis,A617,Lewis Creek mouth at 187th Ave SE,pH  Field,7.8,pH,2,,,,,,,,,NONE,,KCEL
10984,10984,12731,8315049,01/13/1983 12:00:00 AM,1,Streams and Rivers,Green,3106,Green River at Starfire Way,Fecal Coliform,59,ORG/100ml,2,,,,59||King County Nstream Database/RS4,,,,,,,KCEL
14804,14804,30564,8906267,06/13/1989 12:00:00 AM,1,Streams and Rivers,Little Bear,478,Little Bear mouth near NE 178th St,Nitrite + Nitrate Nitrogen,0.595,mg/L,2,,,,.595||King County Nstream Database/B53311,,,,,SM4500-NO3-F,,KCEL
125402,125402,50310,L55068-15,02/13/2012 12:25:00 PM,1,Large Lakes,Lake Washington,831,Lake Washington mid-lake south,Silica,8.2,mg/L,2,,0.25,0.5,,,,,,WHITLEDGE 1981,02/15/2012,KCEL
59108,59108,41496,L22398-111,09/17/2001 03:20:00 PM,9.8,Large Lakes,Lake Washington,852,Lake Washington Madison Park,Dissolved Oxygen Saturation  Field,90.3,%,2,,,,,,,,,,,KCEL
98699,98699,45943,L30133-10,11/03/2003 13:51,1.1,Large Lakes,Lake Washington,817,Lake Washington near Thornton Creek,pH  Field,7.8,pH,2,,,,,,,,,Hydrolab (02-01-005-002),,KCEL
41883,41883,40807,L50968-46,05/26/2010 11:01:00 AM,20,Large Lakes,Lake Sammamish,611,Lake Sammamish mid-lake north,Temperature,9.35,deg C,2,,,,,,,,,HYDROLAB,,KCEL
169183,169183,75055,L72474-22,05/28/2019 09:54:00 AM,3,Large Lakes,Lake Washington,826,Lake Washington off Sand Point,Temperature,16.3,deg C,1,,,,,,,,,KCEL SOP# 245,05/28/2019,KCEL
152399,,59258,L10347-7,02/10/1997 12:00,,Streams and Rivers,Bear,J484,Bear Creek at NE 133rd St,Total Nitrogen,1.03,mg/L,2,,0.05,0.1,,,,,,Bachman and Canfield,,KCEL
102760,102760,46215,L41197-14,12/05/2006 11:17,1,Large Lakes,Lake Sammamish,622,Lake Sammamish near George Davis Creek,Ammonia Nitrogen,0.0257,mg/L,2,,0.01,0.02,,,,,,SM4500-NH3-G (03-03-012-003),12/07/2006,KCEL
28543,,6861,L43108-6,07/05/2007 11:47,,Streams and Rivers,Mileta,VA45A,Mileta Creek at Dockton Rd SW,Total Alkalinity,38.5,mg CaCO3/L,2,,1,10,,,,,,SM2320-B (03-03-001-003),07/09/2007,KCEL
52332,52332,41984,L51894-50,09/29/2010 09:37:00 AM,27.1,Large Lakes,Lake Sammamish,612,Lake Sammamish mid-lake central,pH  Field,6.79,pH,2,,,,,,,,,HYDROLAB,,KCEL
154921,154921,67982,L69679-89,03/12/2018 11:43,17,Large Lakes,Lake Washington,831,Lake Washington mid-lake south,Conductivity  Field,83.5,umhos/cm,1,,0.5,10,,,,,,KCEL SOP# 245,03/12/2018,KCEL
103345,103345,46511,L30866-26,02/03/2004 11:50,1,Large Lakes,Lake Sammamish,625,Lake Sammamish near outlet,Temperature,6.5,deg C,2,,,,,,,,,Hydrolab (02-01-005-002),,KCEL
60727,60727,41773,L33456-5,10/04/2004 10:52,15.4,Large Lakes,Lake Washington,852,Lake Washington Madison Park,Orthophosphate Phosphorus,,mg/L,2,<MDL,0.002,0.005,,,,,,SM4500-P-F (03-03-012-002),10/06/2004,KCEL
120642,120642,50036,L25500-89,09/03/2002 13:10,14,Large Lakes,Lake Washington,831,Lake Washington mid-lake south,Conductivity  Field,90.9,umhos/cm,2,,,,,,,,,Hydrolab (02-01-005-002),,KCEL
87419,87419,44652,L44351-10,10/22/2007 09:27:00 AM,10,Large Lakes,Lake Washington,826,Lake Washington off Sand Point,Conductivity  Field,105,umhos/cm,2,,0.5,10,,,,,,Hydrolab (02-01-005-002),,KCEL
133598,133598,52361,L46853-3,11/12/2008 10:47,1,Large Lakes,Lake Union/Ship Canal,536,Ship Canal under I-5 bridge,Chlorophyll a,2.18,ug/L,2,,0.5,1,,,,,,EPA446.0 (315V4),11/21/2008,KCEL
180305,,36562,L23183-22,01/24/2002 04:00:00 AM,,Streams and Rivers,Newaukum,322,Newaukum Creek mouth at 212th Way SE,Ammonia Nitrogen,0.017,mg/L,2,<RDL,0.01,0.02,,,,,,SM4500-NH3-G (03-03-012-001),01/25/2002,KCEL
70795,70795,41902,L66346-52,09/26/2016 10:48:00 AM,3.1,Large Lakes,Lake Washington,852,Lake Washington Madison Park,Dissolved Oxygen Saturation  Field,96.5,%,2,,,,,,,,,KCEL SOP# 245,09/26/2016,KCEL
28089,,11140,L41460-6,01/08/2007 10:43,,Streams and Rivers,North,D474,North Creek at 240th St SE,Conductivity  Field,119,umhos/cm,2,,0.5,10,,,,,,Hydrolab (02-01-005-002),,KCEL
82153,82153,43614,L47965-4,04/27/2009 09:29:00 AM,8,Large Lakes,Lake Washington,804,Lake Washington north end,pH  Field,8.16,pH,2,,,,,,,,,HYDROLAB,,KCEL
78493,78493,43279,L64119-20,10/26/2015 09:35:00 AM,14.1,Large Lakes,Lake Union/Ship Canal,A522,Lake Union near west shore,Chlorophyll  Field,8.9,ug/L,2,,0.5,1,,,,,,KCEL SOP# 245,10/26/2015,KCEL
157898,,68663,L70842-2,09/12/2018 9:17,,Streams and Rivers,Fisher,VA41A,Fisher Creek at Vashon Hwy SW,Nitrite + Nitrate Nitrogen,0.619,mg/L,2,,0.01,0.04,,,,,,SM4500-NO3-F,09/14/2018,KCEL
12230,12230,33218,8515161,04/17/1985 12:00:00 AM,1,Streams and Rivers,Bear,484,Bear Creek downstream of Redmond Way,Storm Or Non-Storm,,none,2,,,,N||King County Nstream Database/RS4,,,,,,,KCEL
14196,14196,11966,8807099,06/15/1988 12:00:00 AM,1,Streams and Rivers,Covington,C320,Covington Creek at SE Auburn-Black Diamond Rd,Ammonia Nitrogen,0.011,mg/L,2,,,,.011||King County Nstream Database/B53311,,,,,,,KCEL
37811,37811,40679,L21707-135,07/17/2001 12:03:00 PM,9.2,Large Lakes,Lake Sammamish,611,Lake Sammamish mid-lake north,Dissolved Oxygen  Field,10,mg/L,2,,,,,,,,,,,KCEL
22056,,15348,L9855-4,11/13/1996 01:10:00 PM,,Streams and Rivers,Issaquah,A631,Issaquah Creek upstream of hatchery,Total Suspended Solids,49.7,mg/L,2,,0.5,1,,,,,,SM2540-D,,KCEL
50273,50273,41814,L43614-9,08/14/2007 09:46:00 AM,3,Large Lakes,Lake Sammamish,612,Lake Sammamish mid-lake central,Temperature,21.1,deg C,2,,,,,,,,,Hydrolab (02-01-005-002),,KCEL
57328,57328,41997,L68795-16,10/10/2017 11:38,1.1,Large Lakes,Lake Sammamish,612,Lake Sammamish mid-lake central,Dissolved Oxygen Saturation  Field,101,%,2,,,,,,,,,KCEL SOP# 245,10/10/2017,KCEL
102113,102113,46057,L22852-18,12/03/2001 12:54,5,Large Lakes,Lake Sammamish,622,Lake Sammamish near George Davis Creek,pH  Field,7.2,pH,2,,,,,,,,,NONE,,KCEL
135174,135174,52064,L9191-7,08/05/1996 16:28,1,Large Lakes,Lake Union/Ship Canal,518,Ship Canal near Fremont Bridge,Nitrite + Nitrate Nitrogen,0.059,mg/L,2,<RDL,0.05,0.1,,,,,,SM4500-NO3-F,,KCEL
164903,,70877,L27743-4,03/24/2003 11:20:00 AM,,Marine Intertidal,Central Puget Sound,KSHZ03,Carkeek Park - Piper's Creek Outflow,Total Phosphorus,0.0835,mg/L,1,,0.005,0.01,,,,,,SM4500-P-B F (03-03-013-001),04/02/2003,KCEL
56807,56807,41760,L67017-32,02/14/2017 10:14:00 AM,5,Large Lakes,Lake Sammamish,612,Lake Sammamish mid-lake central,Total Alkalinity,39.3,mg CaCO3/L,2,,1,5,,,,,,SM2320-B,02/14/2017,KCEL
16660,16660,7806,9213938,10/13/1992 12:00:00 AM,1,Streams and Rivers,Longfellow,C370,Longfellow Creek at SW Yancy St,Dissolved Oxygen,10.2,mg/L,2,,,,10.2||ldtox Database King County IBM/B69912,,,,,none,,KCEL
46293,46293,41448,9106460,03/18/1991 12:00:00 AM,25,Large Lakes,Lake Sammamish,612,Lake Sammamish mid-lake central,Orthophosphate Phosphorus,0.012,mg/L,2,,,,.012||King County Lakes Database/B53301,,,,,,,KCEL
44234,44234,40880,L62901-14,05/27/2015 09:39:00 AM,21,Large Lakes,Lake Sammamish,611,Lake Sammamish mid-lake north,Chlorophyll  Field,0.66,ug/L,2,<RDL,0.5,1,,,,,,KCEL SOP# 245,05/27/2015,KCEL
59076,59076,41694,L22008-5,09/04/2001 10:30,15,Large Lakes,Lake Washington,852,Lake Washington Madison Park,Turbidity,,NTU,2,<MDL,0.5,2,,,,,,SM2130-B (03-01-011-002),09/05/2001,KCEL
161956,161956,69789,L71789-8,02/20/2019 12:50:00 PM,1,Marine Offshore,Central Puget Sound,LTXQ01,Duwamish River - Henderson/MLK Outfall,Dissolved Oxygen  Field,11.4,mg/L,1,,0.5,1,,,,,,KCEL SOP# 245,02/20/2019,KCEL
17752,,8369,L1284-5,06/15/1993 12:35:00 PM,,Streams and Rivers,Green,A319,Green River at SE Auburn-Black Diamond Rd,Total Nitrogen,0.4,mg/L,2,,0.05,0.1,,,,,,BACHMAN & CANFIELD  1991,,KCEL
75756,75756,43268,L4824-6,11/02/1994 15:50,14,Large Lakes,Lake Union/Ship Canal,A522,Lake Union near west shore,Conductivity  Field,128,umhos/cm,2,,,,,,,,,Hydro lab Probe,,KCEL
45881,45881,42298,8704541,05/06/1987 0:00,1,Large Lakes,Lake Sammamish,612,Lake Sammamish mid-lake central,Nitrite + Nitrate Nitrogen,0.194,mg/L,2,,,,.194||King County Lakes Database/B53301,,,,,SM4500-NO3-F,,KCEL
80206,80206,42713,L2148-3,10/04/1993 10:21,1,Large Lakes,Lake Washington,807,Lake Washington Juanita Bay,Total Nitrogen,0.24,mg/L,2,,0.05,0.1,,,,,,METRO-CONV-451.0,,KCEL
13240,,24491,8692671,09/04/1986 0:00,,Streams and Rivers,Soos,A320,Soos Creek mouth below Soos Creek Hatchery,Temperature,14.1,deg C,2,,,,14.1||King County Benthos Database/B53311,,,,,none,,KCEL
20149,,32555,L4499-3,09/20/1994 10:05:00 AM,,Streams and Rivers,Coal,442,Coal Creek upstream of 119th Ave SE,Nitrite + Nitrate Nitrogen,0.118,mg/L,2,,0.05,0.1,,,,,,SM4500-NO3-F,,KCEL
152654,,59725,L18991-11,10/10/2000 11:45,,Streams and Rivers,Cedar,X438,Cedar River mouth,Turbidity,2.66,NTU,2,,0.5,1,,,,,,SM2130-B (03-01-011-001),10/11/2000,KCEL
149696,149696,58244,8313681,10/10/1983 0:00,5,Large Lakes,Lake Sammamish,612,Lake Sammamish mid-lake central,Temperature,15.3,deg C,2,,,,15.3||King County Lakes Database/LM3,,,,,,,KCEL
153576,153576,61114,8515050,02/13/1985 12:00:00 AM,1,Streams and Rivers,Juanita,C446,Juanita Creek at NE 132nd St,pH,7.6,pH,2,,,,7.6||King County Nstream Database/RS4,,,,,,,KCEL
74554,74554,42694,L39178-10,05/15/2006 08:06:00 AM,6,Large Lakes,Lake Union/Ship Canal,A522,Lake Union near west shore,pH  Field,8.7,pH,2,,,,,,,,,Hydrolab (02-01-005-002),,KCEL
33262,,25569,L61130-8,09/16/2014 10:50:00 AM,,Streams and Rivers,Issaquah,A631,Issaquah Creek upstream of hatchery,Total Nitrogen,0.657,mg/L,2,,0.05,0.1,,,,,,SM4500-N-C,09/19/2014,KCEL
66917,66917,41619,L56193-73,07/26/2012 12:19:00 PM,35,Large Lakes,Lake Washington,852,Lake Washington Madison Park,Conductivity  Field,92.9,umhos/cm,2,,0.5,10,,,,,,HYDROLAB,,KCEL
19406,,14989,L2215-11,10/11/1993 13:15,,Streams and Rivers,Evans,S484,Evans Creek at NE 50th St,Fecal Coliform,60,CFU/100ml,2,,,,,,,,,SM-9222 D ed.17,,KCEL
144063,,55737,L60099-1,04/23/2014 11:33:00 AM,,Marine Intertidal,Central Puget Sound,JSVW04,Richmond Beach,Ammonia Nitrogen,0.013,mg/L,1,,0.002,0.01,,,,,,KEROUEL & AMINOT 1997,04/25/2014,KCEL
23319,,9139,L20684-8,05/15/2001 12:01:00 PM,,Streams and Rivers,Covington,C320,Covington Creek at SE Auburn-Black Diamond Rd,Enterococcus,48,CFU/100ml,2,,,,,,,,,SM-9230 C ed.17,05/17/2001,KCEL
8901,8901,18666,7915412,05/24/1979 12:00:00 AM,1,Streams and Rivers,Longfellow,C370,Longfellow Creek at SW Yancy St,Total Suspended Solids,5.3,mg/L,2,,,,5.30||King County Nstream Database/RS2,,,,,,,KCEL
48651,48651,41206,L33440-29,09/08/2004 10:24,25,Large Lakes,Lake Sammamish,612,Lake Sammamish mid-lake central,Dissolved Oxygen  Field,,mg/L,2,<MDL,0.5,1,,,,,,Hydrolab (02-01-005-002),,KCEL
62185,62185,41511,L41358-36,12/04/2006 10:37,6.7,Large Lakes,Lake Washington,852,Lake Washington Madison Park,pH  Field,7.6,pH,2,,,,,,,,,Hydrolab (02-01-005-002),,KCEL
93026,93026,44320,L65305-41,04/25/2016 10:27:00 AM,23.1,Large Lakes,Lake Washington,826,Lake Washington off Sand Point,Dissolved Oxygen Saturation  Field,95.7,%,2,,,,,,,,,KCEL SOP# 245,04/25/2016,KCEL
95083,95083,44804,L24452-53,05/20/2002 01:01:00 PM,1.1,Large Lakes,Lake Washington,814,Lake Washington Yarrow Bay,Conductivity  Field,99.2,umhos/cm,2,,,,,,,,,,,KCEL
34229,,26602,L63636-4,09/15/2015 10:15:00 AM,,Streams and Rivers,Longfellow,C370,Longfellow Creek at SW Yancy St,Total Suspended Solids,4.3,mg/L,2,,0.5,1,,,,,,SM2540-D,09/18/2015,KCEL
55021,55021,42251,L61080-1,08/25/2014 10:42:00 AM,1.1,Large Lakes,Lake Sammamish,612,Lake Sammamish mid-lake central,Chlorophyll  Field,2.7,ug/L,2,,0.5,1,,,,,,HYDROLAB,08/25/2014,KCEL
27702,,22669,L40014-2,08/15/2006 09:50:00 AM,,Streams and Rivers,Tibbetts,X630,Tibbetts Creek mouth at footbridge,Ammonia Nitrogen,0.0927,mg/L,2,,0.01,0.02,,,,,,SM4500-NH3-G (03-03-012-003),08/16/2006,KCEL
162443,162443,58944,L69052-22,12/18/2017 12:45:00 PM,175,Marine Offshore,Central Puget Sound,JSUR01,Point Wells,Light Intensity (PAR),0,umol/sm2,1,,,,,,,,,CTD,12/18/2017,KCEL
18414,,26208,L14619-2,12/29/1998 09:53:00 AM,,Streams and Rivers,Green,A319,Green River at SE Auburn-Black Diamond Rd,Dissolved Oxygen  Field,13.4,mg/L,2,,,10,,,,,,NONE,,KCEL
154351,,62226,L40015-11,08/16/2006 01:51:00 PM,,Streams and Rivers,Kelsey,D444,Kelsey Creek at Kelsey Creek Park,Total Nitrogen,0.933,mg/L,2,,0.05,0.1,,,,,,SM4500-N-C (03-03-013-002),08/17/2006,KCEL
161334,161334,69592,L72081-49,03/25/2019 11:10:00 AM,3,Large Lakes,Lake Washington,852,Lake Washington Madison Park,pH  Field,8.4,pH,1,,,,,,,,,KCEL SOP# 245,03/25/2019,KCEL
91503,91503,44544,L59018-16,10/28/2013 10:09:00 AM,39.4,Large Lakes,Lake Washington,826,Lake Washington off Sand Point,Ammonia Nitrogen,,mg/L,2,<MDL,0.002,0.01,,,,,,KEROUEL & AMINOT 1997,10/30/2013,KCEL
119541,119541,50453,L1225-24,06/07/1993 12:42,25,Large Lakes,Lake Washington,831,Lake Washington mid-lake south,pH,7,pH,2,,,,,,,,,SM4500-H B,,KCEL
153216,,61654,L20498-9,04/10/2001 8:51,,Streams and Rivers,Duwamish,309,Duwamish at E Marginal Way,Dissolved Oxygen  Field,10.4,mg/L,2,,,,,,,,,NONE,,KCEL
134283,134283,53271,L23599-8,03/27/2002 09:23:00 AM,10,Large Lakes,Lake Union/Ship Canal,518,Ship Canal near Fremont Bridge,Hardness  Calc,38.2,mg CaCO3/L,2,,0.2,1.25,,,,,,SM2340B.ED19 (06-02-004-002),08/08/2002,KCEL
89424,89424,44488,L51169-49,06/29/2010 11:08:00 AM,46.7,Large Lakes,Lake Washington,826,Lake Washington off Sand Point,Temperature,8.7,deg C,2,,,,,,,,,HYDROLAB,,KCEL
18020,,33197,L13753-7,07/14/1998 12:06:00 PM,,Streams and Rivers,Green,311,Green River at Interurban,Temperature,17.6,deg C,2,,,,,,,,,NONE,,KCEL
30924,,33373,L52541-12,02/07/2011 13:46,,Streams and Rivers,Issaquah,631,Issaquah Creek mouth at NW Sammamish Rd,Conductivity  Field,86.4,umhos/cm,2,,0.5,10,,,,,,HYDROLAB,,KCEL
93449,93449,44239,L66717-39,11/28/2016 09:32:00 AM,30,Large Lakes,Lake Washington,826,Lake Washington off Sand Point,Conductivity  Field,98.2,umhos/cm,2,,0.5,10,,,,,,KCEL SOP# 245,11/28/2016,KCEL
153008,153008,61327,8315185,04/21/1983 12:00:00 AM,1,Streams and Rivers,Duwamish,309,Duwamish at E Marginal Way,Total Phosphorus,0.101,mg/L,2,,,,.101||King County Nstream Database/RS4,,,,,,,KCEL
62843,62843,41355,L43978-57,09/10/2007 11:03,50.4,Large Lakes,Lake Washington,852,Lake Washington Madison Park,Conductivity  Field,99.3,umhos/cm,2,,0.5,10,,,,,,Hydrolab (02-01-005-002),,KCEL
106214,106214,47514,L35114-41,04/04/2005 10:22,5.3,Large Lakes,Lake Washington,890,Lake Washington south of I-90,Ammonia Nitrogen,0.013,mg/L,2,<RDL,0.01,0.02,,,,,,SM4500-NH3-G (03-03-012-002),04/05/2005,KCEL
105412,105412,47601,L28375-36,05/05/2003 13:58,25,Large Lakes,Lake Washington,890,Lake Washington south of I-90,Conductivity  Field,94.8,umhos/cm,2,,,,,,,,,,,KCEL
66376,66376,41485,L54665-32,11/14/2011 11:15:00 AM,18.1,Large Lakes,Lake Washington,852,Lake Washington Madison Park,Conductivity  Field,95.8,umhos/cm,2,,0.5,10,,,,,,HYDROLAB,,KCEL
7942,7942,30339,7416127,06/13/1974 12:00:00 AM,1,Streams and Rivers,Green,311,Green River at Interurban,Ammonia Nitrogen,0.03,mg/L,2,,,,.030||King County Nstream Database/GDR,,,,,,,KCEL
61155,61155,42050,L36143-3,07/05/2005 9:24,5,Large Lakes,Lake Washington,852,Lake Washington Madison Park,pH  Field,8.3,pH,2,,,,,,,,,Hydrolab (02-01-005-002),,KCEL
104219,104219,47604,L15291-41,04/05/1999 13:20,0.9,Large Lakes,Lake Washington,890,Lake Washington south of I-90,pH  Field,7.6,pH,2,,,,,,,,,NONE,,KCEL
20093,,17174,L4249-11,08/10/1994 14:10,,Streams and Rivers,Cochran Springs,A499,Cochran Springs near Lake Washington Blvd,Temperature,14.4,deg C,2,,,,,,,,,,,KCEL
17633,,38492,L12638-5,01/14/1998 10:38:00 AM,,Streams and Rivers,Swamp,470,Swamp Creek mouth at Bothell Way NE,Storm Or Non-Storm,,none,2,,,,S,,,,,NONE,,KCEL
139682,139682,55158,L25107-32,07/15/2002 11:39:00 AM,8.7,Large Lakes,Lake Washington,834,Lake Washington Meydenbauer Bay,Temperature,18.7,deg C,2,,,,,,,,,,,KCEL
21928,,33826,L9412-4,09/09/1996 10:30,,Streams and Rivers,North,474,North Creek mouth at Sammamish River Trail,Total Phosphorus,0.102,mg/L,2,,0.005,0.01,,,,,,SM4500-P-B E,,KCEL
30645,,28099,L51022-3,06/28/2010 10:30:00 AM,,Streams and Rivers,Idylwood,A620,Idylwood Creek mouth at Idylwood Park,Temperature,13.7,deg C,2,,,,,,,,,NONE,,KCEL
60285,60285,41501,L31147-2,03/01/2004 11:24,1.6,Large Lakes,Lake Washington,852,Lake Washington Madison Park,Silica,3.81,mg/L,2,,0.05,0.2,,,,,,WHITLEDGE 1981 (03-03-012-002),03/22/2004,KCEL
50600,50600,41412,L45295-9,03/12/2008 10:24,3,Large Lakes,Lake Sammamish,612,Lake Sammamish mid-lake central,Dissolved Oxygen  Field,11.9,mg/L,2,,0.5,1,,,,,,HYDROLAB (SOP 205V4),,KCEL
30891,,28016,L52357-1,03/06/2011 12:15,,Streams and Rivers,Rock,LSIN1,Rock Creek mouth,Total Alkalinity,96.1,mg CaCO3/L,2,,1,5,,,,,,SM2320-B,03/10/2011,KCEL
17899,,34133,L13360-4,05/12/1998 10:38,,Streams and Rivers,Crisp,321,Crisp Creek mouth at SE Green Valley Rd,pH  Field,7.5,pH,2,,,,,,,,,NONE,,KCEL
107413,107413,47531,L42578-91,04/23/2007 11:47:00 AM,47,Large Lakes,Lake Washington,890,Lake Washington south of I-90,Dissolved Oxygen Saturation  Field,82,%,2,,,,,,,,,Hydrolab (02-01-005-002),,KCEL
28779,,33889,L44115-6,10/08/2007 11:43,,Streams and Rivers,Swamp,470,Swamp Creek mouth at Bothell Way NE,E. coli,730,CFU/100ml,2,,,,,,,,,METRO MC SOP 6.5.1,10/09/2007,KCEL
40180,40180,40737,L43084-18,07/10/2007 11:00,5,Large Lakes,Lake Sammamish,611,Lake Sammamish mid-lake north,Nitrite + Nitrate Nitrogen,0.034,mg/L,2,<RDL,0.02,0.04,,,,,,SM4500-NO3-F (03-03-012-004),07/16/2007,KCEL
58033,58033,41492,L13865-40,08/05/1998 10:34,2.7,Large Lakes,Lake Washington,852,Lake Washington Madison Park,pH  Field,8.5,pH,2,,,,,,,,,NONE,,KCEL
33623,,23204,L62023-10,02/09/2015 8:42,,Streams and Rivers,Snoqualmie - South Fork,SFK_SNQ,South Fork Snoqualmie at Snoqualmie Valley Trail,Fecal Coliform,3,CFU/100ml,2,,,,,,,,,SM 9222D 20TH,02/10/2015,KCEL
72272,72272,43036,8513601,08/06/1985 0:00,1,Large Lakes,Lake Union/Ship Canal,A522,Lake Union near west shore,Total Phosphorus,0.01,mg/L,2,,,,.010||King County Lakes Database/B53201,,,,,,,KCEL
63060,63060,41214,L44835-36,12/10/2007 11:24,5,Large Lakes,Lake Washington,852,Lake Washington Madison Park,pH  Field,7.38,pH,2,,,,,,,,,Hydrolab (02-01-005-002),,KCEL
30202,,16730,L48471-8,07/07/2009 11:03,,Streams and Rivers,Sammamish,0450CC,Sammamish River at NE 145th St,Dissolved Oxygen  Field,6.7,mg/L,2,,0.5,1,,,,,,HYDROLAB,,KCEL
21344,,31796,L7585-10,01/08/1996 10:37,,Streams and Rivers,Forbes,456,Forbes Creek backwater,Fecal Coliform,300,CFU/100ml,2,,,,,,,,,SM-9222 D ed.17,,KCEL
18231,,2909,L14372-1,10/13/1998 09:30:00 AM,,Streams and Rivers,Idylwood,A620,Idylwood Creek mouth at Idylwood Park,Orthophosphate Phosphorus,0.0239,mg/L,2,,0.002,0.005,,,,,,SM4500-P-F,10/15/1998,KCEL
70022,70022,41988,L64294-74,11/23/2015 12:24:00 PM,30.1,Large Lakes,Lake Washington,852,Lake Washington Madison Park,pH  Field,7.25,pH,2,,,,,,,,,KCEL SOP# 245,11/23/2015,KCEL
119816,119816,50473,L15770-93,07/06/1999 12:32,8.5,Large Lakes,Lake Washington,831,Lake Washington mid-lake south,Dissolved Oxygen  Field,10,mg/L,2,,,,,,,,,NONE,,KCEL
150387,150387,58305,7416314,07/18/1974 12:00:00 AM,1,Large Lakes,Lake Union/Ship Canal,526,Lake Union mid-lake,pH,7.8,pH,2,,,,7.8||King County Nstream Database/LUN,,,,,,,KCEL
10151,10151,15341,8115615,10/21/1981 12:00:00 AM,1,Streams and Rivers,Bear,C484,Bear Creek at NE 95th St,Total Phosphorus,0.077,mg/L,2,,,,.077||King County Nstream Database/RS3,,,,,,,KCEL
116714,116714,49960,L31438-25,04/06/2004 14:06,1.3,Large Lakes,Lake Washington,840,Lake Washington east of Mercer Island,Orthophosphate Phosphorus,,mg/L,2,<MDL,0.002,0.005,,,,,,SM4500-P-F (03-03-012-002),04/09/2004,KCEL
28645,,28781,L43407-10,08/07/2007 12:23,,Streams and Rivers,Idylwood,A620,Idylwood Creek mouth at Idylwood Park,Total Nitrogen,0.644,mg/L,2,,0.05,0.1,,,,,,SM4500-N-C (03-03-013-003)C,08/10/2007,KCEL
101602,101602,46980,L9573-16,10/01/1996 12:41,5,Large Lakes,Lake Sammamish,M621,Lake Sammamish near Pine Lake Creek,Dissolved Oxygen Saturation  Field,99.8,%,2,,,,,,,,,NONE,,KCEL
131071,131071,51143,L34465-2,02/07/2005 12:35,8,Large Lakes,Lake Union/Ship Canal,540,Ship Canal near Montlake Bridge,Total Nitrogen,0.423,mg/L,2,,0.05,0.1,,,,,,SM4500-N-C (03-03-013-001),02/09/2005,KCEL
101150,101149,47056,L40867-34,10/17/2006 10:37:00 AM,1,Large Lakes,Lake Sammamish,M621,Lake Sammamish near Pine Lake Creek,Temperature,16.2,deg C,2,,,,,,,,,Hydrolab (02-01-005-002),,KCEL
28087,,3652,L41460-4,01/08/2007 9:52,,Streams and Rivers,Swamp,BB470,Swamp Creek at Carter Rd,Total Alkalinity,41.1,mg CaCO3/L,2,,1,10,,,,,,SM2320-B (03-03-001-003),01/11/2007,KCEL
48733,48733,41495,L3378-8,04/05/1994 10:24,15,Large Lakes,Lake Sammamish,612,Lake Sammamish mid-lake central,Conductivity  Field,103,umhos/cm,2,,,,,,,,,Hydro lab Probe,,KCEL
41152,41152,40990,L47712-33,03/24/2009 09:37:00 AM,6,Large Lakes,Lake Sammamish,611,Lake Sammamish mid-lake north,Temperature,6.59,deg C,2,,,,,,,,,HYDROLAB,,KCEL
103343,103343,46427,L30325-25,12/01/2003 13:02,1,Large Lakes,Lake Sammamish,625,Lake Sammamish near outlet,Ammonia Nitrogen,0.0307,mg/L,2,,0.01,0.02,,,,,,SM4500-NH3-G (03-03-012-002),12/12/2003,KCEL
22253,,26845,L17352-11,02/15/2000 01:45:00 PM,,Streams and Rivers,Cedar,A438,Cedar River at SE Jones Rd,E. coli,7,CFU/100ml,2,,,,,,,,,METRO MC SOP 6.5.1,02/16/2000,KCEL
88104,88104,44685,L46649-1,10/13/2008 09:16:00 AM,1.6,Large Lakes,Lake Washington,826,Lake Washington off Sand Point,Total Alkalinity,39.1,mg CaCO3/L,2,,1,5,,,,,,SM2320-B (319V4),10/15/2008,KCEL
127547,127547,50188,L66044-84,08/23/2016 11:26:00 AM,13,Large Lakes,Lake Washington,831,Lake Washington mid-lake south,BGA PC  Field,,ug/L,2,<MDL,0.5,1,,,,,,KCEL SOP# 245,08/23/2016,KCEL
47443,47443,41286,L19559-11,01/03/2001 9:51,15.2,Large Lakes,Lake Sammamish,612,Lake Sammamish mid-lake central,Total Nitrogen,0.381,mg/L,2,,0.05,0.1,,,,,,SM4500-N-C (03-03-013-000),01/08/2001,KCEL
